A B C D classA classB classC classD
-16.179062 -13.284186 7.39442 13.125537 0 0 0 1
7.008894 -36.317961 26.14271 0.611663 0 0 0 1
-1.58875 -3.758042 3.213175 7.610829 0 0 0 1
-4.585439 -11.333252 10.310009 10.035724 0 0 0 1
-6.028149 7.207606 6.433129 10.095993 0 0 0 1
-3.422599 -12.170971 10.042894 8.383048 0 0 0 1
-13.420845 6.789477 3.598912 11.985805 0 0 0 1
-24.811356 16.403374 -5.103809 15.745991 0 0 0 1
-9.393769 -14.356506 5.298213 9.022592 0 0 0 1
15.393882 -33.499759 14.159767 5.298152 0 0 0 1
-31.435109 7.344512 -9.491626 18.758339 0 0 0 1
-9.597123 -1.293061 -8.377237 7.331594 0 0 0 1
-1.833891 11.49884 12.353765 5.830816 0 0 0 1
-10.499541 -4.464833 -5.690117 14.920975 0 0 0 1
-8.916986 -26.001333 16.514651 9.294565 0 0 0 1
-20.752701 -0.074337 -1.414676 16.033921 0 0 0 1
-23.056018 -1.844437 7.707375 15.742664 0 0 0 1
-18.094597 10.058036 7.052096 16.282724 0 0 0 1
-13.662288 -10.059436 12.198881 7.224362 0 0 0 1
-9.592016 1.834207 1.439035 13.26579 0 0 0 1
1.337961 -16.425086 4.013851 10.500901 0 0 0 1
-13.041963 13.731053 4.817576 8.633091 0 0 0 1
-13.325739 -11.945065 3.883288 13.708671 0 0 0 1
-21.879276 -11.810703 -1.781982 14.40755 0 0 0 1
2.205705 -5.332473 8.646711 10.358897 0 0 0 1
4.996648 -22.159849 16.789063 6.375057 0 0 0 1
-1.103096 -11.575932 10.866752 8.893223 0 0 0 1
-4.634643 2.80936 18.375453 10.008618 0 0 0 1
-0.879069 -12.53007 8.492326 9.43254 0 0 0 1
2.189715 -25.375219 21.370595 3.552178 0 0 0 1
-8.892395 9.498377 0.018892 12.323989 0 0 0 1
-5.44815 -8.599531 -3.803563 11.593679 0 0 0 1
-10.909841 -6.372497 4.650892 14.111386 0 0 0 1
-16.289119 -15.535462 9.147369 11.154824 0 0 0 1
-8.590972 0.54515 -2.431933 12.232353 0 0 0 1
-9.380899 -12.335302 10.822707 13.922448 0 0 0 1
-5.242962 0.607507 1.36527 5.406133 0 0 0 1
-1.366648 -11.74052 4.12205 7.98789 0 0 0 1
-23.109579 17.565111 -9.429455 12.84094 0 0 0 1
-26.916844 27.893347 -4.911827 20.782001 0 0 0 1
-8.712855 10.564468 1.566067 11.449343 0 0 0 1
-17.918926 4.626149 6.386916 15.843029 0 0 0 1
-14.02344 -2.34692 4.776584 10.56882 0 0 0 1
-4.973944 -1.550124 8.391341 11.766628 0 0 0 1
-4.680426 -6.737204 4.597802 9.115779 0 0 0 1
4.523816 -18.283113 14.771432 8.275642 0 0 0 1
-11.870255 1.8785 3.63279 14.696016 0 0 0 1
-30.44788 23.898179 -7.721951 19.544223 0 0 0 1
60.579726 53.913805 -57.868417 -61.641217 0 0 0 1
66.843017 46.561383 -53.704157 -64.050041 0 0 0 1
66.408706 60.380028 -56.928489 -59.213469 0 0 0 1
65.044297 40.86592 -46.329777 -67.465505 0 0 0 1
61.359089 58.525486 -55.20424 -63.846748 0 0 0 1
45.724144 67.416558 -65.88615 -59.650774 0 0 0 1
65.250462 48.464881 -55.324457 -61.446697 0 0 0 1
50.612239 64.018191 -52.067878 -64.738957 0 0 0 1
59.603491 63.910161 -54.863155 -61.964242 0 0 0 1
60.877266 66.705892 -60.055983 -59.384908 0 0 0 1
71.226251 62.135656 -46.655148 -56.393751 0 0 0 1
74.698953 30.144317 -50.991197 -61.697306 0 0 0 1
61.215244 50.905481 -50.972505 -62.90501 0 0 0 1
52.753637 78.863246 -59.52155 -56.419896 0 0 0 1
66.852371 31.868597 -50.074357 -68.550667 0 0 0 1
78.608587 35.800305 -47.27314 -69.985001 0 0 0 1
48.969485 52.989586 -61.678979 -53.384066 0 0 0 1
52.464365 60.950416 -56.289965 -60.05181 0 0 0 1
64.693006 53.997185 -48.83041 -66.21604 0 0 0 1
54.956334 47.759434 -51.734376 -60.771216 0 0 0 1
89.247582 33.682591 -47.544371 -64.185385 0 0 0 1
64.687254 69.510714 -53.481863 -55.612684 0 0 0 1
63.902768 52.84514 -46.086464 -58.375788 0 0 0 1
65.722205 47.565878 -55.648804 -67.092347 0 0 0 1
48.072439 68.875136 -62.587369 -58.707963 0 0 0 1
49.976921 44.256906 -61.013295 -60.640362 0 0 0 1
62.046283 45.413578 -53.079941 -62.961773 0 0 0 1
64.086348 58.084718 -50.497392 -62.171036 0 0 0 1
45.547837 70.577283 -61.471384 -52.677516 0 0 0 1
49.151075 57.853952 -65.531 -60.135883 0 0 0 1
54.657884 45.791744 -51.879793 -66.188381 0 0 0 1
56.014117 48.581606 -64.02462 -62.142302 0 0 0 1
60.764473 73.121486 -57.319911 -64.33812 0 0 0 1
64.122282 55.820866 -62.369907 -64.670181 0 0 0 1
59.013521 42.47746 -55.14842 -57.781685 0 0 0 1
63.97472 53.535078 -58.767624 -58.410422 0 0 0 1
48.332512 72.157914 -77.245925 -61.701471 0 0 0 1
60.129509 53.804763 -54.473042 -63.134634 0 0 0 1
57.596622 51.706576 -56.877157 -63.466371 0 0 0 1
54.606597 57.894174 -57.807339 -59.495003 0 0 0 1
38.805212 63.515836 -69.186625 -56.417773 0 0 0 1
84.080926 34.503247 -48.281681 -67.471601 0 0 0 1
64.636212 58.67389 -65.27517 -62.524646 0 0 0 1
74.332493 31.900917 -48.210401 -68.051328 0 0 0 1
79.044172 59.233317 -56.061391 -66.870914 0 0 0 1
62.91104 51.165689 -46.442883 -67.319323 0 0 0 1
54.851034 57.620273 -58.597583 -65.447941 0 0 0 1
61.010688 52.836525 -51.857723 -61.001947 0 0 0 1
65.204656 53.373367 -51.78025 -63.95613 0 0 0 1
68.874515 37.831346 -58.227339 -63.892225 0 0 0 1
-16.963044 22.542887 10.844925 31.735526 1 0 0 0
2.842554 4.095281 6.378972 14.374625 1 0 0 0
11.827831 5.549782 6.294105 3.725844 1 0 0 0
-9.876496 8.414587 5.438661 5.674341 1 0 0 0
7.143837 5.176237 0.200304 -1.790692 1 0 0 0
-10.647589 8.511256 8.538779 18.229104 1 0 0 0
-1.050058 3.23834 3.78889 15.929607 1 0 0 0
15.415274 5.757464 8.763697 15.220062 1 0 0 0
25.186147 -6.10254 -4.545419 5.917146 1 0 0 0
3.020546 8.347585 8.963537 13.943517 1 0 0 0
2.447236 8.930679 8.194514 3.212384 1 0 0 0
13.890855 -2.746083 3.715754 8.666757 1 0 0 0
10.851097 10.105958 3.12292 1.774042 1 0 0 0
16.760938 6.33021 5.810378 21.226554 1 0 0 0
7.943097 10.027463 8.771956 10.352635 1 0 0 0
-2.501157 1.474104 5.811954 22.569139 1 0 0 0
20.034038 -6.286765 2.011482 0.905837 1 0 0 0
19.19982 3.030395 1.349026 8.780468 1 0 0 0
5.826784 5.745434 3.829175 16.367884 1 0 0 0
4.100805 13.565022 7.617523 24.740306 1 0 0 0
-14.382004 11.868396 10.730134 16.930456 1 0 0 0
-14.885678 17.044807 10.30693 22.224344 1 0 0 0
-22.990767 17.857858 12.299412 30.056108 1 0 0 0
7.587307 2.882187 2.380554 2.763548 1 0 0 0
-9.409091 23.2808 12.010108 23.071992 1 0 0 0
5.166175 7.749901 7.73152 13.431097 1 0 0 0
-7.797713 3.631166 9.656746 25.689356 1 0 0 0
27.208058 -7.771876 4.800309 4.126612 1 0 0 0
5.232614 4.696265 9.374181 12.642815 1 0 0 0
19.781793 -2.747366 -0.936208 -1.187245 1 0 0 0
2.931132 -0.991802 6.73992 7.614762 1 0 0 0
6.534146 3.893413 6.989357 12.378947 1 0 0 0
13.92712 9.128757 4.314782 14.425049 1 0 0 0
5.522342 2.024907 5.883641 20.064535 1 0 0 0
16.868767 -0.283338 5.584801 1.313476 1 0 0 0
7.656394 1.422208 5.176532 16.362093 1 0 0 0
15.055428 -2.788365 5.234303 3.677533 1 0 0 0
7.843422 -1.167467 9.99038 12.244878 1 0 0 0
-4.55526 11.011439 8.594536 11.468879 1 0 0 0
-7.922219 8.118489 12.0036 34.764542 1 0 0 0
-0.759677 3.17327 8.885985 18.849466 1 0 0 0
14.356884 -3.667814 -3.351498 12.531132 1 0 0 0
-2.931216 13.062507 8.098729 18.603523 1 0 0 0
25.808859 -0.219541 4.913189 -4.694415 1 0 0 0
-5.695583 11.641343 10.80253 35.318048 1 0 0 0
9.363454 -2.09493 5.892227 17.555987 1 0 0 0
6.743448 13.484042 5.801168 11.912115 1 0 0 0
3.287841 8.084922 7.859576 23.336759 1 0 0 0
20.67815 9.229993 10.257505 8.041093 1 0 0 0
2.038248 7.915661 3.952511 21.07457 1 0 0 0
-57.096796 -58.982663 -58.240635 -70.911134 1 0 0 0
-66.866148 -48.18519 -56.431926 -53.548915 1 0 0 0
-61.430995 -56.842709 -50.084678 -58.250545 1 0 0 0
-57.780363 -61.179078 -56.225078 -60.842922 1 0 0 0
-79.581626 -54.221104 -53.071347 -58.016138 1 0 0 0
-66.368993 -61.211312 -57.724317 -74.956873 1 0 0 0
-65.378916 -55.554776 -56.169873 -61.397899 1 0 0 0
-71.053105 -50.963578 -54.868688 -74.363503 1 0 0 0
-69.640219 -56.307434 -55.496743 -62.426949 1 0 0 0
-49.417769 -56.105096 -61.146902 -66.001493 1 0 0 0
-51.507149 -56.088934 -57.46593 -56.533773 1 0 0 0
-43.904959 -61.272694 -59.018774 -80.817799 1 0 0 0
-74.863766 -42.084134 -53.367592 -44.389944 1 0 0 0
-57.838436 -54.83929 -57.337113 -60.967053 1 0 0 0
-64.272974 -50.239336 -52.790566 -51.262879 1 0 0 0
-63.410897 -46.804045 -55.263182 -64.259088 1 0 0 0
-54.080478 -47.955276 -56.498614 -61.908594 1 0 0 0
-43.414192 -52.992531 -59.251234 -66.390697 1 0 0 0
-45.357991 -53.891954 -56.282058 -66.122535 1 0 0 0
-54.928833 -51.442542 -58.229577 -52.739158 1 0 0 0
-59.130932 -57.820305 -57.045385 -73.094041 1 0 0 0
-47.539859 -57.813088 -57.426561 -70.583867 1 0 0 0
-69.595914 -48.340256 -49.444723 -47.498183 1 0 0 0
-60.575953 -59.175882 -61.042485 -70.193697 1 0 0 0
-65.344941 -50.188379 -52.6402 -46.265485 1 0 0 0
-59.543529 -56.406738 -55.833496 -63.626459 1 0 0 0
-48.271313 -58.420546 -55.939251 -55.161192 1 0 0 0
-57.341832 -60.987327 -58.084479 -57.449746 1 0 0 0
-49.521335 -53.840562 -58.987735 -66.838909 1 0 0 0
-63.4773 -48.287904 -54.04563 -64.001537 1 0 0 0
-53.864346 -52.175536 -61.362109 -67.959122 1 0 0 0
-61.628643 -63.85618 -57.766839 -57.011219 1 0 0 0
-65.300058 -52.160697 -53.685789 -63.476845 1 0 0 0
-65.610321 -54.376582 -54.758882 -63.081187 1 0 0 0
-51.128642 -62.602587 -58.079241 -72.838114 1 0 0 0
-61.45931 -49.996226 -54.938879 -58.593345 1 0 0 0
-41.932687 -63.848068 -58.43207 -59.321396 1 0 0 0
-58.52165 -56.448556 -55.673077 -57.596427 1 0 0 0
-66.179645 -60.034588 -57.332594 -56.8356 1 0 0 0
-67.438451 -51.845054 -53.148484 -61.611139 1 0 0 0
-46.036321 -61.048992 -58.257225 -66.871782 1 0 0 0
-66.84635 -61.840716 -56.113965 -45.70269 1 0 0 0
-53.045974 -53.007425 -60.401734 -61.190388 1 0 0 0
-61.372751 -70.566563 -61.118983 -70.048936 1 0 0 0
-63.73148 -57.619198 -57.022791 -78.014144 1 0 0 0
-68.520013 -45.229349 -50.188386 -41.732836 1 0 0 0
-59.605836 -62.236951 -55.097514 -60.682136 1 0 0 0
-63.588867 -48.132335 -50.366037 -45.849546 1 0 0 0
-66.224463 -47.187078 -61.369178 -70.804068 1 0 0 0
-52.1914 -51.360658 -58.74784 -62.273122 1 0 0 0
-1.373776 8.461383 -2.926351 4.07041 0 1 0 0
-5.739664 4.966745 1.259455 5.340766 0 1 0 0
-12.902576 4.670521 -11.957027 26.248472 0 1 0 0
-19.020412 6.576083 -7.338957 8.555224 0 1 0 0
6.06127 16.896867 19.814497 -13.906948 0 1 0 0
-4.240372 6.126965 -7.441634 4.28691 0 1 0 0
-7.380923 1.573697 -6.030931 8.627532 0 1 0 0
-11.070644 -0.432818 -5.601892 0.351824 0 1 0 0
-7.939023 4.711104 1.440796 6.449112 0 1 0 0
-20.165286 -0.933835 -30.572584 30.568671 0 1 0 0
-6.129851 6.934916 -4.773767 -4.924174 0 1 0 0
-16.338853 4.520841 -27.104335 29.041123 0 1 0 0
-4.656314 1.652972 -11.083664 18.026118 0 1 0 0
-14.293508 3.71667 -20.872846 12.8804 0 1 0 0
-19.589653 -1.655555 -15.498473 21.990793 0 1 0 0
-17.934896 -2.619234 -18.573038 10.892612 0 1 0 0
-8.706777 10.078636 -11.749633 12.222575 0 1 0 0
-7.161217 6.467271 2.258505 2.463862 0 1 0 0
-13.749396 2.160023 1.316828 18.813652 0 1 0 0
-12.678349 4.421111 -7.131369 17.061297 0 1 0 0
-13.773198 4.104513 -1.022272 -7.617551 0 1 0 0
-9.504419 6.41966 -9.398122 14.796332 0 1 0 0
-2.851601 6.624207 -3.7326 3.088352 0 1 0 0
-6.611657 0.904414 -16.503881 23.902577 0 1 0 0
-8.577473 8.190154 -9.482617 10.434299 0 1 0 0
-9.445651 11.321117 0.917915 -1.297639 0 1 0 0
-16.819246 4.208794 -16.286443 26.346944 0 1 0 0
-11.441839 11.774096 -9.781251 7.92797 0 1 0 0
-8.240624 4.991985 6.536294 9.447508 0 1 0 0
-10.315629 8.509581 2.92988 0.310639 0 1 0 0
-12.025263 2.170507 -11.947049 20.56613 0 1 0 0
-14.553006 2.133345 -13.77642 11.987583 0 1 0 0
-9.084139 3.961912 -11.525424 13.15247 0 1 0 0
-3.36995 10.061281 2.79606 2.937252 0 1 0 0
-7.443603 -0.105872 -19.361212 19.279918 0 1 0 0
-11.896389 8.501886 -1.412447 31.555413 0 1 0 0
-9.189657 5.045838 -11.357043 -4.915205 0 1 0 0
-8.094763 5.782424 -8.583582 17.280369 0 1 0 0
-23.140298 -0.029143 -14.290128 20.027395 0 1 0 0
-13.139636 4.424036 -1.382923 9.573743 0 1 0 0
-8.877316 2.847271 -6.646191 17.305283 0 1 0 0
-1.476829 5.835679 -6.359532 -1.466418 0 1 0 0
-9.631021 9.685934 -2.877259 -6.926574 0 1 0 0
-19.366055 2.426348 -8.472229 29.599602 0 1 0 0
-17.217401 6.218325 -12.861938 27.661473 0 1 0 0
-1.546585 10.571868 0.470295 2.691785 0 1 0 0
-10.605475 10.06963 -15.427525 19.2048 0 1 0 0
-12.024006 0.709154 -10.026845 36.481075 0 1 0 0
-15.434782 6.163247 -15.115096 14.089364 0 1 0 0
6.369694 12.234395 6.348509 -9.969089 0 1 0 0
73.721193 -53.703877 69.229312 -90.120793 0 1 0 0
72.897062 -53.532446 56.28 -91.15665 0 1 0 0
58.886988 -59.423578 58.300627 -49.343142 0 1 0 0
65.570134 -54.603064 53.423571 -55.308277 0 1 0 0
60.615631 -57.142981 61.960087 -53.465164 0 1 0 0
67.681697 -53.58901 62.069472 -67.326266 0 1 0 0
57.16551 -53.009784 65.750351 -73.622435 0 1 0 0
54.137667 -53.790803 55.707965 -65.091447 0 1 0 0
69.056081 -51.753053 68.181432 -45.909056 0 1 0 0
67.738884 -46.617352 86.813239 -87.017144 0 1 0 0
62.806104 -55.262087 61.174193 -58.077202 0 1 0 0
62.645414 -54.860848 53.022162 -62.36718 0 1 0 0
57.895799 -61.965197 44.410304 -34.674941 0 1 0 0
65.183808 -55.881989 58.526589 -60.998663 0 1 0 0
79.410797 -47.709321 67.219634 -86.117815 0 1 0 0
59.292691 -55.486777 64.505494 -51.438477 0 1 0 0
51.393018 -59.529513 49.663652 -39.840844 0 1 0 0
65.092762 -47.235467 67.245982 -77.882268 0 1 0 0
51.164811 -61.244537 48.405859 -43.561886 0 1 0 0
57.852971 -60.229353 53.029211 -54.769827 0 1 0 0
60.247047 -48.217547 58.236474 -69.23081 0 1 0 0
60.247454 -58.218607 60.753342 -67.115724 0 1 0 0
56.332737 -55.271351 65.280279 -66.160413 0 1 0 0
49.215259 -56.883206 49.211778 -58.24078 0 1 0 0
58.02021 -59.989405 56.17024 -48.079798 0 1 0 0
68.480345 -50.431779 60.410166 -67.520197 0 1 0 0
52.477215 -58.048763 52.358892 -31.718443 0 1 0 0
57.184771 -56.600893 41.091379 -48.607945 0 1 0 0
56.586918 -63.154431 36.598927 -49.880272 0 1 0 0
62.828955 -56.170308 53.770059 -84.723764 0 1 0 0
56.990423 -56.265953 49.549161 -59.246495 0 1 0 0
60.93393 -55.656998 58.560551 -56.952496 0 1 0 0
56.628907 -53.377473 67.450573 -67.835296 0 1 0 0
50.060888 -60.254492 32.427925 -44.085292 0 1 0 0
61.313067 -51.728568 62.821849 -71.047192 0 1 0 0
62.270149 -56.925832 62.309963 -71.730657 0 1 0 0
69.48921 -57.265152 55.58088 -57.970107 0 1 0 0
67.958574 -51.202449 59.485009 -73.508057 0 1 0 0
59.094653 -60.127693 44.566201 -46.789784 0 1 0 0
67.26419 -49.437644 59.204383 -69.939794 0 1 0 0
55.025518 -52.910862 46.010551 -56.596741 0 1 0 0
66.653665 -52.010117 76.377304 -58.502584 0 1 0 0
51.662362 -55.098532 40.157356 -39.253814 0 1 0 0
58.174827 -55.134455 56.672386 -69.070784 0 1 0 0
60.510306 -54.550782 73.393956 -69.029204 0 1 0 0
55.204178 -62.314151 53.352667 -67.266546 0 1 0 0
77.231709 -49.583192 60.2338 -90.020103 0 1 0 0
56.786742 -53.734705 60.297509 -46.628195 0 1 0 0
44.644298 -61.49718 47.384847 -51.862735 0 1 0 0
68.924959 -49.678242 68.820497 -74.461647 0 1 0 0
13.130325 -10.391128 10.066599 -17.978004 0 0 1 0
14.929533 11.674377 -2.993745 1.090943 0 0 1 0
17.905402 7.699383 -12.664569 -6.035437 0 0 1 0
13.10649 -15.320844 -3.738617 -9.716009 0 0 1 0
5.187155 -19.303277 22.265348 -11.878503 0 0 1 0
4.743523 -16.708915 20.923519 -27.606141 0 0 1 0
5.726464 -14.651131 22.324706 -23.702368 0 0 1 0
11.453925 3.817755 7.744179 -8.887301 0 0 1 0
3.508235 -7.897114 2.162203 -7.015267 0 0 1 0
0.035103 -29.20477 47.748081 -25.758859 0 0 1 0
12.111869 -1.280406 5.584789 -0.232954 0 0 1 0
6.919472 -12.539416 12.291164 -14.902933 0 0 1 0
3.537434 -17.25019 22.349483 -14.317728 0 0 1 0
8.353977 -2.429007 19.484369 -14.229147 0 0 1 0
6.869064 -6.353815 23.45187 -8.316435 0 0 1 0
12.608032 5.704528 -6.322603 -5.058363 0 0 1 0
13.608925 -8.233615 -4.573946 -7.77278 0 0 1 0
9.976241 1.774122 9.289739 -14.288594 0 0 1 0
12.236316 2.699989 -3.496065 -6.556528 0 0 1 0
8.869472 -10.158112 20.843278 -12.192397 0 0 1 0
6.792904 -8.646484 10.395968 -7.100709 0 0 1 0
6.615829 -13.850909 8.804326 -19.431841 0 0 1 0
12.00615 -4.548178 6.579007 -11.476362 0 0 1 0
11.196739 -7.116235 -19.535099 -10.156983 0 0 1 0
4.422008 -3.095543 -5.528481 -1.468605 0 0 1 0
15.776764 7.043344 -6.854376 -5.600603 0 0 1 0
9.406635 -8.897763 14.173788 -13.62898 0 0 1 0
10.428581 7.325426 -3.134084 -4.033119 0 0 1 0
10.635538 -2.96108 -2.333169 -9.689234 0 0 1 0
7.285358 -4.029313 -0.279589 -7.220312 0 0 1 0
6.437968 -20.289437 27.858975 -27.216581 0 0 1 0
12.757868 -11.161743 12.865428 -11.05265 0 0 1 0
10.830395 -13.562954 4.120465 -0.411093 0 0 1 0
11.041991 -6.118915 -9.545928 -5.426955 0 0 1 0
9.616427 -7.281934 -8.445694 -4.887085 0 0 1 0
10.137979 -25.209251 14.548027 -10.851064 0 0 1 0
10.463687 -8.481656 11.479641 -13.634592 0 0 1 0
5.767336 2.079434 12.093622 -11.867674 0 0 1 0
10.433741 -9.822859 21.37817 -10.191167 0 0 1 0
6.820211 -18.112835 13.295326 -6.35589 0 0 1 0
13.959228 -2.558551 -8.427262 -0.823193 0 0 1 0
0.712941 -34.001886 22.1384 -18.921569 0 0 1 0
3.453188 -25.202179 21.61091 -24.33273 0 0 1 0
16.59131 5.248968 -8.815325 -3.564744 0 0 1 0
9.151346 -9.303074 4.399322 -5.684439 0 0 1 0
19.37735 4.623999 -4.12933 13.430547 0 0 1 0
9.266296 11.725426 -6.49023 -8.60281 0 0 1 0
16.385078 4.672628 -15.789372 -3.011667 0 0 1 0
8.401059 8.782408 12.366819 -6.612958 0 0 1 0
11.524928 6.20229 -3.486747 -8.20912 0 0 1 0
-58.260616 65.439336 -69.052871 71.442366 0 0 1 0
-58.404481 60.263736 -62.435311 65.86574 0 0 1 0
-55.211652 62.139585 -59.092399 66.118135 0 0 1 0
-50.016111 69.719786 -75.370977 67.853383 0 0 1 0
-60.484188 51.081318 -77.424972 68.526723 0 0 1 0
-61.614886 47.191411 -55.338524 62.304471 0 0 1 0
-62.692576 67.319936 -74.060469 70.51502 0 0 1 0
-57.646758 64.744226 -74.643823 69.389736 0 0 1 0
-59.633136 57.225262 -64.226266 62.704552 0 0 1 0
-58.489129 53.583688 -40.350498 53.364387 0 0 1 0
-58.654743 46.810492 -51.953898 56.93147 0 0 1 0
-65.755412 50.016479 -67.53713 63.679349 0 0 1 0
-52.912307 63.785042 -62.651707 65.171184 0 0 1 0
-65.633264 48.012135 -28.056767 55.422342 0 0 1 0
-64.771109 39.725877 -62.125331 56.599451 0 0 1 0
-63.108897 48.278786 -57.760568 52.709889 0 0 1 0
-58.513793 65.376123 -46.392167 53.056226 0 0 1 0
-64.656283 51.666441 -58.938515 63.524569 0 0 1 0
-55.203616 71.316535 -62.281609 67.309331 0 0 1 0
-61.473367 62.765 -59.061683 71.890597 0 0 1 0
-56.535148 65.96806 -69.430146 64.047895 0 0 1 0
-60.849017 62.366703 -67.069941 58.590396 0 0 1 0
-61.014363 53.144554 -60.494155 61.935266 0 0 1 0
-58.339037 57.736166 -63.103185 68.20973 0 0 1 0
-59.063091 41.101646 -50.095989 62.888582 0 0 1 0
-61.212856 54.781677 -70.614679 59.092768 0 0 1 0
-67.011115 39.196634 -18.188736 47.226041 0 0 1 0
-66.148408 50.246777 -43.369502 59.951636 0 0 1 0
-60.47129 52.000245 -44.860972 47.064595 0 0 1 0
-59.535263 58.29818 -43.959861 57.729069 0 0 1 0
-53.808152 47.59869 -54.196665 58.990465 0 0 1 0
-62.137141 57.120302 -69.335925 62.091993 0 0 1 0
-57.665254 61.567264 -46.815582 65.36187 0 0 1 0
-57.776453 57.483859 -47.564445 66.395959 0 0 1 0
-60.55606 56.345593 -56.17779 66.233436 0 0 1 0
-68.085579 39.951058 -23.376613 43.146094 0 0 1 0
-64.876401 49.865158 -43.638287 49.77517 0 0 1 0
-56.781485 56.924816 -62.636249 71.977311 0 0 1 0
-61.536632 49.786448 -40.788081 52.261637 0 0 1 0
-59.568511 66.854111 -57.649996 62.499007 0 0 1 0
-59.504751 47.232374 -57.824579 62.713526 0 0 1 0
-60.515211 55.828323 -63.249605 69.641215 0 0 1 0
-65.054071 39.408818 -38.894692 56.753349 0 0 1 0
-55.178796 54.423734 -66.234923 67.563491 0 0 1 0
-53.862065 66.846312 -58.237044 58.618293 0 0 1 0
-55.795278 52.252825 -41.709225 68.463422 0 0 1 0
-59.006285 57.132408 -72.51764 58.298165 0 0 1 0
-58.924475 58.775625 -48.323196 57.890618 0 0 1 0
-57.790622 72.87585 -53.855279 66.26181 0 0 1 0
-59.678783 59.110543 -59.120094 59.640998 0 0 1 0
-9.190599 -18.095439 4.309719 8.738152 0 0 0 1
-13.585914 13.25617 5.444979 10.446734 0 0 0 1
-15.361776 -6.494387 5.849407 8.83507 0 0 0 1
-4.767454 -8.254741 8.232075 8.122079 0 0 0 1
-13.670314 9.413608 -9.16249 17.19174 0 0 0 1
-19.562293 6.964443 -2.078402 13.268786 0 0 0 1
-30.830063 7.665098 -5.718653 14.716165 0 0 0 1
-19.881946 -12.119046 4.764002 11.808721 0 0 0 1
-2.480217 -14.934503 11.813883 8.521097 0 0 0 1
-0.889641 -19.294781 7.456734 8.117193 0 0 0 1
13.705604 -32.639205 16.874118 3.393778 0 0 0 1
-11.768243 -5.683268 7.645366 16.463057 0 0 0 1
-8.456654 -10.552791 7.208502 14.32514 0 0 0 1
-14.784248 -9.007304 -1.266861 9.648619 0 0 0 1
-16.798286 3.677513 5.270528 20.463522 0 0 0 1
-16.612938 -2.384738 1.556261 10.385824 0 0 0 1
-1.090843 -29.299219 11.532242 5.011986 0 0 0 1
-23.548544 14.718189 5.935765 12.442091 0 0 0 1
-4.059968 -14.241749 9.819913 8.722347 0 0 0 1
-13.209507 8.935663 4.381522 12.524959 0 0 0 1
-22.327894 9.882729 6.387172 14.383561 0 0 0 1
-17.07191 -14.766805 8.494628 10.364651 0 0 0 1
-19.194382 15.090687 4.976653 12.791856 0 0 0 1
-6.129715 0.919767 4.95002 8.104442 0 0 0 1
-11.45711 -8.929592 6.8964 8.701873 0 0 0 1
-3.195692 -18.26428 13.501944 6.020067 0 0 0 1
-8.378713 -3.92303 4.59169 13.526795 0 0 0 1
-24.653612 3.259728 2.703727 17.111572 0 0 0 1
-22.642212 16.917186 -10.783445 19.059245 0 0 0 1
-2.447153 -12.014352 -0.488349 12.370901 0 0 0 1
-19.061688 19.6797 -1.36617 15.906222 0 0 0 1
1.908463 -20.477912 2.650211 8.626459 0 0 0 1
-4.069877 -10.280108 1.433767 12.605356 0 0 0 1
-20.935232 -6.17225 9.530767 10.419804 0 0 0 1
-0.629067 -12.567133 22.475769 3.960015 0 0 0 1
-6.626746 -3.469247 16.096555 10.857155 0 0 0 1
-14.503457 11.402065 -1.837054 14.728792 0 0 0 1
1.313676 -17.763166 12.350209 3.962503 0 0 0 1
-1.953537 -7.024806 -4.390084 10.749469 0 0 0 1
-1.803939 -19.289825 12.488779 7.713387 0 0 0 1
-16.71295 -3.348341 3.425972 15.371067 0 0 0 1
-11.706698 -14.01092 2.757446 13.276734 0 0 0 1
-14.815126 7.999761 0.205095 14.743023 0 0 0 1
-13.703735 10.008967 14.864709 12.484223 0 0 0 1
-39.177844 31.762848 -7.596323 16.619758 0 0 0 1
10.831659 -32.808311 22.764908 4.99491 0 0 0 1
-25.55243 17.91167 2.731413 14.553728 0 0 0 1
6.997443 -0.015938 10.723946 5.656901 0 0 0 1
-3.213224 2.081923 9.728285 13.567259 0 0 0 1
-18.429193 8.608676 -6.187516 10.111097 0 0 0 1
61.64819 58.165127 -52.994181 -62.797481 0 0 0 1
62.264644 51.144139 -58.123132 -63.181266 0 0 0 1
64.548971 45.455151 -42.460509 -66.503718 0 0 0 1
70.256136 48.708647 -44.702539 -67.969575 0 0 0 1
43.980922 79.961666 -66.303058 -59.410115 0 0 0 1
44.59178 60.2015 -58.960461 -56.675949 0 0 0 1
53.578934 55.628626 -53.855144 -56.890104 0 0 0 1
68.454785 57.464419 -56.09502 -61.707867 0 0 0 1
47.56326 54.28032 -54.522104 -61.095585 0 0 0 1
57.498065 58.511118 -58.461324 -62.034881 0 0 0 1
52.86578 55.756497 -60.879676 -63.46646 0 0 0 1
39.848336 69.620616 -67.479723 -62.31349 0 0 0 1
51.26641 58.852552 -60.643958 -57.248218 0 0 0 1
62.376808 59.64562 -65.817651 -57.616033 0 0 0 1
63.92758 59.404823 -60.427624 -66.747515 0 0 0 1
